UniqueID,loan_default
658403,0.17698105
708480,0.61866057
683163,0.53862923
656465,0.4311132
686000,0.59239095
662174,0.29812452
748647,0.55474335
658055,0.35466093
748920,0.45062685
765801,0.35627636
762643,0.5847923
657992,0.27445278
658270,0.47113016
685945,0.32600567
739280,0.5765466
674233,0.57731986
769170,0.4801148
662568,0.5302444
668200,0.38651633
663016,0.5690285
676421,0.49371645
665646,0.4969668
668116,0.37140176
761103,0.45979276
662915,0.3458877
661090,0.3174843
733900,0.4562703
723174,0.38575003
760464,0.45105273
761592,0.31868052
742057,0.41301563
759460,0.21294235
764881,0.4905847
656081,0.33825907
675378,0.5768461
738320,0.36939237
765224,0.7388793
657351,0.31499895
694935,0.37987843
721085,0.5625856
658028,0.4476735
659732,0.31632164
675401,0.41791803
726234,0.41991007
733551,0.40811467
761316,0.20146431
688991,0.27114594
665516,0.27262795
708463,0.52682865
741730,0.45695788
726409,0.6796262
719133,0.40367427
685223,0.55513406
719052,0.49736384
694120,0.3915243
755368,0.20790021
741717,0.46708077
731079,0.44342202
719048,0.6317246
654797,0.6356523
689189,0.4262706
720137,0.6317246
755456,0.52206486
726293,0.39836124
735185,0.607472
755082,0.56930643
719369,0.41797325
696157,0.36442295
654131,0.46803698
656815,0.18761295
757029,0.38624594
673338,0.4509058
764929,0.46922052
743413,0.35911182
665039,0.57013273
742395,0.33543864
731100,0.4127201
719376,0.4784619
654491,0.5545424
719367,0.37756795
724758,0.59322023
672220,0.350625
719111,0.33638313
740263,0.5519721
747778,0.51684713
665238,0.5764254
693374,0.459111
673366,0.5693235
750783,0.5626156
708010,0.532307
726274,0.2090999
686036,0.44553265
685614,0.21241495
730736,0.50383276
660279,0.7471802
744514,0.4784619
740218,0.47643542
671479,0.5826941
665166,0.3028837
680551,0.6034827
665032,0.40715295
744022,0.5872672
719757,0.59538114
749080,0.3670986
731697,0.43696657
672293,0.44462338
702068,0.526325
730529,0.72309494
740573,0.4492066
755286,0.24372254
747249,0.15982789
735619,0.5983883
735572,0.5168061
702118,0.46099278
743749,0.33779174
713196,0.62378424
695693,0.6159941
720715,0.5385614
665047,0.2620048
660287,0.46109465
742295,0.40863726
662043,0.43784648
665028,0.59538114
740350,0.43031302
726266,0.27221897
656520,0.73249966
687532,0.5411021
672983,0.32685277
660218,0.187618
672317,0.34823593
742862,0.5330914
740194,0.3175764
719261,0.47732168
755624,0.4784619
719258,0.5375709
742291,0.53527
731111,0.498377
748547,0.19982919
665224,0.6466686
735356,0.5751333
744932,0.5665776
719181,0.33597985
756186,0.6317246
735577,0.5332294
719247,0.43730488
660249,0.70435476
731114,0.4517296
689078,0.49846703
655531,0.5693235
655540,0.4517296
748454,0.52682865
709046,0.5715748
669264,0.485129
719781,0.56051606
702271,0.383415
654764,0.52845246
663158,0.24047501
707175,0.58102393
657596,0.18567504
669667,0.36912522
661823,0.53561956
661806,0.34356105
732908,0.115517825
665290,0.49753705
763465,0.39205885
665245,0.5305167
665183,0.5279428
763563,0.49472904
665195,0.28634283
724240,0.31678316
669674,0.41863608
700311,0.3496933
763736,0.39667752
672951,0.39216495
702822,0.13181591
745572,0.6952102
713383,0.4579334
733303,0.55815095
673223,0.5153846
745816,0.54027426
724978,0.55629814
735433,0.63390344
668800,0.38278878
751042,0.5606539
726358,0.6205425
689739,0.61489534
754254,0.39543346
713214,0.43929875
734877,0.60966337
674443,0.5280895
760989,0.3275834
688840,0.6459668
713738,0.59528875
673230,0.38912836
763187,0.52611935
671174,0.55257326
677099,0.552286
731498,0.16186039
725543,0.6437432
692688,0.63091993
731681,0.25655344
754417,0.46265236
768625,0.6115618
690461,0.62898105
732198,0.5688982
751363,0.19923472
754168,0.3900885
753805,0.5078021
750703,0.37421477
760051,0.37692836
761542,0.53455096
684765,0.50837183
754377,0.5496748
666963,0.2516502
710450,0.43034065
686352,0.32172585
668757,0.3089204
709207,0.31391734
758471,0.28748858
741750,0.3317813
748789,0.5695268
715206,0.5442257
732122,0.51785123
747698,0.5194868
684554,0.3785246
656335,0.05171375
667455,0.3001478
753470,0.5824834
759073,0.45620608
709736,0.49328667
765702,0.44193563
657576,0.40757892
716103,0.55476505
706077,0.51401085
760206,0.29731494
706462,0.47807217
709521,0.5336967
706149,0.38501194
746636,0.4477466
710631,0.4043476
685386,0.47500148
742413,0.23582843
682109,0.37915352
683698,0.45131722
749335,0.26493752
681621,0.298313
683374,0.39838028
677735,0.5007625
672766,0.37663785
672044,0.6394533
742234,0.26518598
769578,0.45131722
672367,0.0721426
665458,0.34788978
685292,0.5007625
666776,0.52778304
724616,0.40023538
749376,0.33354864
769312,0.31811294
681929,0.27178404
722221,0.56500584
763493,0.46033666
682640,0.6047397
764740,0.45131722
665625,0.30807284
769610,0.49042442
742677,0.43291935
672493,0.39838028
752650,0.29617065
665667,0.3443735
761540,0.44469908
667480,0.51429176
749386,0.44089827
672600,0.52668065
674062,0.51429176
702089,0.47864315
733602,0.3022335
733669,0.5483323
717222,0.7023211
702218,0.31491053
696298,0.5785061
751606,0.29248855
751199,0.49523482
709742,0.8993183
696550,0.36352244
696736,0.34471124
732696,0.46309054
728279,0.43449062
675798,0.14454511
747957,0.28981578
709468,0.38585752
734301,0.3811355
734175,0.2733298
733858,0.44404697
717951,0.39592054
697071,0.27569222
654861,0.4746985
716964,0.39078462
718886,0.2678214
732625,0.59360594
698246,0.16067992
717198,0.51585364
733798,0.23954858
747042,0.23221259
697188,0.30956557
738224,0.40201375
733735,0.7085478
747033,0.43388054
698088,0.60740757
747056,0.75977683
703547,0.44728476
747134,0.24496515
750271,0.27900374
655291,0.44404697
733327,0.6445288
747064,0.477532
710847,0.27098015
746682,0.39820883
709847,0.42282924
675551,0.40025312
733282,0.20893341
669088,0.22351474
668956,0.44250903
724037,0.2580708
672794,0.22801118
742638,0.5233783
728065,0.4143694
664283,0.5091152
723634,0.537019
714770,0.20129363
724016,0.40256858
740678,0.2172745
745664,0.29887962
723989,0.6455435
740783,0.34238267
724018,0.601226
741927,0.30044705
740485,0.48809218
673162,0.4820738
760295,0.42612308
740659,0.7566493
752746,0.4281921
717384,0.7985379
762452,0.608892
717201,0.5922449
732145,0.63857436
756011,0.556582
740789,0.7870312
754816,0.6804994
759492,0.584567
724614,0.40757346
671324,0.22752824
664084,0.55309117
741979,0.56633174
724102,0.2536751
737827,0.29397514
721970,0.23169701
752191,0.65388244
762298,0.4183619
714974,0.3683164
718763,0.5985995
736776,0.49606466
672900,0.45125926
735913,0.26327842
739402,0.67841053
750696,0.5637837
730514,0.2923227
662992,0.5482111
663740,0.45834243
719352,0.44669035
727744,0.49794567
759598,0.737357
711847,0.4328336
720133,0.2945238
769104,0.5126414
764582,0.49497965
697393,0.4642496
677121,0.45921183
697996,0.43267086
759477,0.54192346
760279,0.6097683
753149,0.42658934
716937,0.43267086
769449,0.48696515
739172,0.56182194
730753,0.38709468
743859,0.33744508
760603,0.54713553
748317,0.6770239
741413,0.25724024
723227,0.48193932
758792,0.7125497
716529,0.3839759
759957,0.552316
718159,0.7406261
762469,0.55372465
711993,0.43267086
741366,0.73809475
697547,0.5370855
669578,0.36955145
752554,0.5942757
746848,0.38333678
762621,0.6969119
663404,0.5378457
759630,0.4667236
744196,0.6608519
677214,0.2795458
759788,0.5396691
728216,0.47311392
695223,0.29655805
765619,0.26089525
745707,0.22880884
767131,0.3820375
744806,0.32538
768885,0.3365528
746748,0.3417102
698385,0.33257848
761146,0.31197777
730896,0.17622884
727955,0.24739324
724681,0.39578727
744015,0.41109157
723232,0.49550158
735323,0.6038268
721346,0.385306
729855,0.6259217
710652,0.48695844
716157,0.5527145
747585,0.54019254
753056,0.671635
669389,0.5527145
727344,0.37975374
714569,0.4500355
742647,0.47965854
655855,0.4147925
708217,0.7825904
716220,0.78793156
755603,0.57976645
727755,0.46143475
674447,0.48591122
683341,0.38394737
754696,0.58256054
663907,0.53498816
719384,0.5145516
721230,0.47513568
699824,0.45153034
761059,0.37349293
741968,0.36655742
705073,0.33277482
716184,0.6888698
669594,0.49019358
671597,0.5591417
699587,0.5546334
718537,0.42329022
761106,0.47683933
670451,0.63341767
669346,0.33039507
670396,0.5527736
720926,0.28973544
753275,0.62528265
718395,0.64229023
669216,0.5865593
709691,0.67653894
670409,0.5557977
715826,0.28161997
754723,0.38234264
699519,0.35540468
670363,0.39385837
752984,0.5136415
755818,0.69938636
699651,0.33039507
671596,0.60113376
738990,0.25474077
663933,0.61154366
670425,0.63642836
700749,0.5377654
757721,0.5371745
731972,0.4525798
761113,0.6061989
754784,0.761303
699898,0.49633044
747770,0.43419516
702081,0.35130998
656152,0.61221874
706126,0.6253086
663859,0.54789686
670377,0.35540468
719411,0.61221874
684454,0.54676026
732817,0.4138168
699504,0.46319905
699141,0.60134363
684696,0.14442421
752748,0.20777841
712145,0.4080827
735307,0.40282062
765081,0.5664742
732536,0.2883288
752103,0.1449707
748916,0.27862853
765025,0.4080827
729104,0.44792718
698683,0.5459268
674535,0.28493997
729148,0.2595901
765177,0.21547604
674186,0.45893085
728574,0.14821045
732139,0.36289722
699413,0.57214534
720671,0.18973078
704233,0.25929287
766680,0.36204615
760053,0.3469427
718828,0.39263496
663770,0.46734795
758162,0.58079076
754182,0.44223914
752742,0.39263496
703444,0.2584484
691716,0.35015506
755090,0.5212768
769250,0.37160718
738644,0.28034526
684657,0.21995229
685166,0.59863126
685167,0.50773466
718257,0.20802449
739011,0.6195178
758113,0.4502766
758178,0.60634494
762428,0.21197909
762527,0.4218851
753913,0.35669637
680347,0.30953833
666283,0.4266132
669816,0.27047762
711734,0.3115262
705172,0.495165
691754,0.39263496
701757,0.46717533
692365,0.34303236
735022,0.3959867
692433,0.11038756
730103,0.38453245
741752,0.119525656
724391,0.3959867
692649,0.19717349
694869,0.510771
668256,0.60730165
724488,0.5808881
694607,0.5196654
726238,0.47829995
691455,0.5248943
744130,0.39815643
726672,0.12516505
692578,0.5510982
692583,0.4395196
692659,0.46713415
746226,0.6376918
726714,0.36318004
692658,0.27806056
709757,0.5823146
730075,0.46849304
724584,0.4455506
762494,0.3943324
695078,0.24052942
690695,0.6393546
725553,0.4630781
673798,0.55885583
741180,0.5908035
730159,0.5304802
738483,0.35011983
677606,0.6048679
737030,0.49950963
689651,0.5132816
757561,0.36244106
716294,0.32620367
682224,0.62270063
680528,0.48870492
722592,0.4853384
697178,0.5665059
681773,0.2568588
751498,0.4795188
723428,0.60769534
710656,0.23900855
710936,0.5563065
680030,0.5198536
719576,0.0672895
754730,0.7588679
682127,0.3453744
682943,0.46255374
720005,0.40344688
718532,0.4929307
723459,0.4457585
752347,0.7818836
720430,0.6030424
747148,0.38567838
721413,0.53524566
734099,0.6680559
761018,0.5132816
682993,0.48484787
709059,0.531632
715828,0.37336767
711295,0.5104577
696840,0.60378116
696892,0.37543228
677178,0.36093825
708451,0.42623985
688783,0.49941763
751056,0.51588255
715935,0.25218013
761140,0.5249685
716043,0.5876449
692586,0.48769775
728556,0.419909
720246,0.38474938
705052,0.608522
711094,0.38474938
706867,0.33939284
708335,0.46621224
685331,0.34739152
748777,0.19093122
723701,0.53249925
700885,0.33551234
697315,0.38969705
694343,0.51156604
706492,0.57234204
768113,0.36056295
682180,0.353852
694095,0.3684995
727522,0.5249685
728230,0.3675796
728736,0.57234204
765851,0.4575482
682921,0.40979666
677287,0.3875088
688856,0.57730293
721935,0.517032
739769,0.5133046
711104,0.78850174
691653,0.5340356
738340,0.40937382
715838,0.5715148
752322,0.7064769
682066,0.37853882
697699,0.35600117
677211,0.4579934
746153,0.5947945
757563,0.72188014
700696,0.44668573
695229,0.3383698
688245,0.42459866
728118,0.36341986
687570,0.4237635
714917,0.3044723
707239,0.46813017
738572,0.383129
729583,0.4466692
711185,0.40010706
695957,0.44176093
735856,0.35170284
739932,0.68447655
703834,0.5077065
766141,0.46574947
687731,0.39995912
687441,0.3844287
697209,0.38518295
753410,0.6498471
690761,0.62234765
735917,0.43923452
702792,0.46974698
714304,0.56500506
734794,0.4788695
703223,0.386269
696915,0.21940784
735595,0.44747466
697742,0.36875647
758116,0.4306251
689932,0.7455741
688493,0.32603818
686805,0.4871827
711345,0.1989149
711276,0.06765638
714641,0.22960767
724950,0.28955925
736614,0.38013136
723941,0.34164718
736734,0.3844287
714863,0.49446496
735434,0.6390584
736519,0.28503865
688429,0.69935197
729388,0.28814274
688719,0.4486329
713728,0.26053527
718139,0.28034878
716257,0.46223575
752531,0.21213959
712081,0.23955391
695178,0.42111555
714607,0.50258017
713742,0.4262268
714885,0.39616007
765686,0.5326417
700290,0.56884986
752581,0.5768618
735300,0.2509245
717476,0.34993938
725245,0.3844287
707231,0.38001055
697294,0.38385195
691564,0.20610306
718324,0.1920896
700303,0.28507337
728503,0.36716557
755797,0.47762075
713828,0.34345838
691645,0.4365645
728159,0.3632242
706912,0.5081466
713030,0.47000933
715454,0.37802058
718124,0.51739687
723711,0.22187848
742667,0.37372842
685523,0.7456114
759513,0.521176
672047,0.30747104
675066,0.23508021
680108,0.4025726
728476,0.71255946
675613,0.48414224
723630,0.3489926
677615,0.37772706
670656,0.2170628
667297,0.5546178
706992,0.33676904
666296,0.38309792
737699,0.5460275
747391,0.47272825
670293,0.27332708
673564,0.30732763
714657,0.22694686
688768,0.28693235
667652,0.25046697
759188,0.3208791
673056,0.29916325
703639,0.3682143
703871,0.100467086
672229,0.21280871
714587,0.4059791
671182,0.33941984
706044,0.4464913
675731,0.36010057
676497,0.3707349
761808,0.4690162
717993,0.32097545
667147,0.40538296
708114,0.43190667
696806,0.2825743
695003,0.2883137
733539,0.27042106
734210,0.4881253
662385,0.48194048
726909,0.41316208
676448,0.39452997
658436,0.37335292
697797,0.2950757
745993,0.35802215
742105,0.18914522
721865,0.3204779
754603,0.44258782
668345,0.41843978
694704,0.33507806
663185,0.5431141
657421,0.32097545
717663,0.2848014
679809,0.32504147
699185,0.26383144
737448,0.48576614
750390,0.65418607
686325,0.6817274
660394,0.31418666
677295,0.23083387
686273,0.42458194
732079,0.40538296
757238,0.26035342
728395,0.2617894
701886,0.22021325
734182,0.41793102
750363,0.42015442
748516,0.3572135
734649,0.3085712
658596,0.4373318
660183,0.5105184
673975,0.33443347
679129,0.28133613
701848,0.28496546
729058,0.3199838
703155,0.27049536
750930,0.5321833
702881,0.5581901
677073,0.27528676
703190,0.12914912
700352,0.33720413
698921,0.28068542
739520,0.32481697
755088,0.45254698
699313,0.2853486
700115,0.31165585
698917,0.11308606
682954,0.3749987
760099,0.4039478
755979,0.3783792
722521,0.30015236
703333,0.24236804
716470,0.08805729
670829,0.45080265
685010,0.46767658
699025,0.09079536
675669,0.3845795
698705,0.2608626
673926,0.47669306
700124,0.42646235
663037,0.48569167
705700,0.66734105
756498,0.59748083
718331,0.50264204
734641,0.62577206
739002,0.65499645
724282,0.6662192
689322,0.4183262
658292,0.6662192
738656,0.6463547
674254,0.70728594
738347,0.6651155
674342,0.72928035
723312,0.68166566
728135,0.63952667
655032,0.67045
743398,0.7007174
759783,0.65618855
761008,0.5830603
661169,0.5789422
675257,0.6705086
759501,0.63132954
764950,0.59848875
765273,0.70728594
755881,0.7088915
711541,0.5803355
709980,0.6575027
733553,0.57339126
751945,0.54509723
681966,0.66043824
662652,0.66346043
659497,0.6820974
752616,0.6368979
661439,0.53688335
767316,0.65608627
660756,0.5652639
742827,0.6402831
750728,0.4731033
702609,0.67029274
747074,0.5779525
716194,0.7319058
750951,0.5181338
746832,0.6572839
703525,0.666374
683185,0.6038412
662900,0.5667186
698318,0.6065769
676561,0.6446466
676826,0.73286206
715958,0.69484997
690095,0.6295623
747572,0.4741477
723188,0.60767156
757093,0.5361335
727606,0.6581527
688628,0.50331295
703543,0.6653331
722680,0.6330017
709131,0.47561142
674821,0.36457786
709487,0.42444247
686985,0.67676944
674813,0.5692503
764244,0.6547327
737417,0.38429862
754458,0.32223356
721290,0.33666053
710472,0.32178542
676088,0.7115363
694298,0.49986628
743048,0.37852195
679509,0.40868
666775,0.18979831
747341,0.5461145
660782,0.63043106
665825,0.4980412
682219,0.3701467
674856,0.32190424
665855,0.6477146
667068,0.12517692
667065,0.3709597
759795,0.53682494
722555,0.3759307
737432,0.26725858
722878,0.5096919
698780,0.669219
761825,0.44157988
718057,0.4197143
654390,0.42625603
698010,0.50595593
737471,0.46799228
766573,0.5174632
730844,0.6214731
736991,0.45493716
675045,0.5676804
667380,0.4275439
732263,0.45446867
743085,0.4733753
734495,0.1815866
747635,0.33507523
750835,0.250925
751993,0.3609559
767653,0.3623316
761599,0.79899967
706168,0.6322593
663186,0.49724436
747081,0.6319923
660673,0.50413215
660741,0.43484384
715379,0.32964367
746149,0.48558888
709811,0.5139909
750704,0.58041656
747481,0.48115477
663574,0.36332175
716399,0.5887746
661160,0.5044513
698723,0.762166
756036,0.61881465
663265,0.4374752
681203,0.5992433
763114,0.14127183
699481,0.6850294
683330,0.699449
655989,0.72651356
662595,0.6177706
683239,0.74926394
668246,0.6565788
738847,0.58048636
691230,0.6482978
735353,0.6830929
767409,0.71200866
661612,0.56871456
736521,0.6073782
664378,0.6296235
692661,0.7000523
690035,0.6986203
723548,0.66091913
730605,0.70897263
719051,0.7316416
659976,0.6572726
755740,0.7307643
679790,0.6979373
663566,0.68904907
726850,0.5381809
763562,0.65382946
733873,0.6353075
761999,0.72126585
763565,0.7334772
690284,0.7186512
711807,0.671216
753079,0.6126873
733659,0.6273123
692663,0.6993585
739754,0.4244088
730940,0.6961206
664388,0.54733217
740233,0.5626451
663042,0.69432473
740164,0.6808122
662513,0.49948257
761827,0.66139764
655921,0.72651356
667595,0.675205
767391,0.6022908
723440,0.6420714
691155,0.6231932
676899,0.64493936
691060,0.66433865
730490,0.635131
761848,0.73338705
743988,0.61815906
748534,0.7003121
676783,0.7350933
705891,0.5609313
713906,0.7069819
743167,0.70341855
726768,0.7322873
706016,0.6060262
753745,0.6986203
662588,0.6979373
657409,0.5502655
728741,0.70382196
668373,0.64176184
683100,0.70846593
710733,0.5822723
735464,0.7069819
664237,0.7264373
748525,0.72755426
763579,0.67210376
756060,0.667906
726421,0.6296235
684607,0.6628958
701696,0.7079154
757031,0.71033615
692628,0.8278215
752962,0.48995718
692621,0.63284713
663085,0.7123878
705572,0.58310604
733800,0.6526363
735613,0.65321904
656158,0.66433865
705309,0.58645797
713904,0.26711848
662548,0.6256502
672127,0.3246758
700539,0.56471837
707089,0.327727
662514,0.40456358
655940,0.68443537
713751,0.5029278
655778,0.40485334
655871,0.6167276
710055,0.64456254
697239,0.5125596
710314,0.6093613
674396,0.4985741
677359,0.45544577
674382,0.40935567
662475,0.5868073
672180,0.09065864
664341,0.33910158
675956,0.6808173
739006,0.64456254
738569,0.64244926
699933,0.4606254
682895,0.6811467
672677,0.509644
658325,0.6256502
655638,0.6054384
664302,0.4242024
711928,0.39905483
687231,0.051382564
676750,0.29070008
746249,0.5534942
685139,0.48848104
667298,0.46310607
705322,0.55393356
710151,0.52130103
668718,0.52124393
764381,0.57432663
686713,0.36147645
654840,0.6329445
693063,0.69165355
738017,0.4878492
748501,0.43007934
692697,0.5173485
669116,0.46618918
672330,0.46880788
731962,0.38735473
688230,0.55207336
693701,0.5625882
764542,0.5553182
685454,0.39901108
703394,0.52739507
673883,0.70423514
703651,0.6410233
757348,0.6529723
703056,0.6937229
731511,0.5007939
753867,0.42353848
694130,0.46998906
674246,0.6120347
703676,0.617713
731943,0.4251104
672146,0.60694593
708261,0.3452209
704407,0.61402595
702073,0.5866804
687511,0.61462814
702275,0.6599718
730819,0.6845341
728016,0.63191307
739594,0.4610141
759588,0.36375368
672201,0.6391979
755584,0.5795798
668960,0.6963929
703355,0.48184183
716823,0.56757754
658994,0.60206604
706019,0.63153726
761810,0.66155535
737367,0.6694142
664697,0.68877167
726473,0.5886188
743215,0.63873696
729755,0.58620954
694333,0.58430684
724392,0.44939682
746047,0.6539589
665450,0.6652103
687358,0.5404527
659050,0.49494833
735927,0.7014751
682339,0.53629166
739548,0.7290783
723187,0.5752526
699432,0.61689574
710625,0.09556132
700880,0.3438027
666066,0.6545899
656099,0.6861894
678922,0.67443836
764968,0.48348317
696402,0.6420956
660789,0.45865834
742887,0.67443836
665474,0.43176782
753628,0.6354179
723200,0.70007896
767963,0.6839902
748651,0.66926026
679296,0.5790395
704893,0.27760503
678801,0.6657639
761071,0.69482917
742937,0.4465949
694317,0.45061353
687348,0.6785608
665490,0.6804603
667057,0.6495236
700739,0.6765831
667798,0.15080464
721707,0.45957723
709941,0.64975107
694319,0.49712002
722562,0.6157054
767375,0.5835509
710123,0.6822487
748245,0.3037971
761800,0.44347873
706425,0.6865535
721629,0.6386156
685177,0.64331996
729777,0.5888214
764827,0.6760795
742844,0.6390068
742714,0.65012354
658693,0.5653297
710441,0.6972848
659399,0.6760795
721786,0.42902127
665259,0.62859946
745996,0.6233405
679097,0.72276324
745977,0.61955875
743959,0.63429344
678796,0.66876435
724311,0.6556396
743364,0.6524154
678749,0.6538637
665770,0.66876435
686859,0.48784694
659172,0.6837585
689419,0.6737571
765015,0.5836752
733921,0.6657639
699634,0.67443836
659434,0.728037
667594,0.6578827
710433,0.67443836
761491,0.54621
766373,0.59387064
706504,0.6109587
738783,0.6356148
704302,0.44201535
686925,0.5856895
721777,0.65465575
739003,0.6084847
681622,0.6822487
749809,0.45229086
699732,0.67849714
760856,0.6036722
710498,0.64924455
742789,0.64234555
687601,0.6716251
707788,0.60948634
670806,0.2189295
709809,0.5288998
710174,0.68908113
720925,0.6346632
658580,0.45273596
677538,0.43038145
760948,0.5534225
738971,0.56660813
761855,0.6061998
698399,0.26352832
658043,0.50348395
700092,0.5921201
751829,0.5185455
717499,0.49244353
673535,0.62107664
655626,0.6451071
694441,0.45007542
761957,0.3358962
685697,0.5711937
666618,0.61774635
657717,0.6432176
658312,0.54083496
655132,0.40038627
706325,0.5375632
693411,0.60012513
700243,0.5122414
671063,0.63327104
674263,0.60296637
749332,0.62436277
743275,0.52967507
681805,0.53365684
729064,0.6441672
744350,0.67194
745946,0.39216498
728452,0.4734112
759197,0.43001774
734065,0.23368438
658228,0.61970294
697607,0.6220558
756569,0.64513534
672697,0.32579467
708782,0.4368043
736703,0.5513312
673822,0.6850908
681230,0.4653667
705498,0.55831426
721195,0.46143898
678637,0.70297486
665774,0.6159829
681461,0.6380942
691796,0.45758697
666043,0.62107664
681717,0.52373743
742826,0.4245956
760864,0.503295
674301,0.6281999
757380,0.60609454
730072,0.22432038
748907,0.52224576
693498,0.54064363
720797,0.485675
691874,0.6302257
678750,0.44832125
685330,0.5665088
678475,0.49554667
742716,0.43656933
689686,0.5659217
678666,0.37566465
719029,0.32858148
679291,0.67155766
678479,0.57603544
687830,0.30721766
722288,0.5290902
680606,0.23117696
678419,0.6191999
751984,0.5672979
745109,0.49554667
689007,0.6206191
678560,0.36267444
742912,0.63294923
734854,0.31689245
719977,0.40465724
725604,0.5343303
748771,0.57020587
680278,0.3665435
763640,0.6191751
730883,0.63403016
669791,0.63420933
732985,0.57020587
689317,0.61163986
693746,0.5093809
700065,0.15583928
726024,0.58839583
753345,0.66261095
700531,0.52117145
719195,0.42734134
678458,0.67477596
743590,0.616221
678586,0.26440856
678439,0.18468525
711272,0.5720097
764275,0.35873413
701672,0.5567656
763221,0.7188152
761748,0.5185114
709817,0.62366664
739171,0.052369073
716411,0.59031355
678738,0.5926121
736368,0.47654736
706723,0.39665863
736257,0.52068794
714659,0.44404298
